INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,14142,ACTUAL,200
2022-09-11T07:00:00-00:00,2022-09-11T08:00:00-00:00,0,2022-09-11,1,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12957,ACTUAL,200
2022-09-12T03:00:00-00:00,2022-09-12T04:00:00-00:00,0,2022-09-11,21,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,15045,ACTUAL,200
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11661,ACTUAL,200
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12933,ACTUAL,200
2022-09-11T12:00:00-00:00,2022-09-11T13:00:00-00:00,0,2022-09-11,6,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11646,ACTUAL,200
2022-09-11T13:00:00-00:00,2022-09-11T14:00:00-00:00,0,2022-09-11,7,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12006,ACTUAL,200
2022-09-11T22:00:00-00:00,2022-09-11T23:00:00-00:00,0,2022-09-11,16,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,14512,ACTUAL,200
2022-09-12T02:00:00-00:00,2022-09-12T03:00:00-00:00,0,2022-09-11,20,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,15426,ACTUAL,200
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11786,ACTUAL,200
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,14364,ACTUAL,200
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12954,ACTUAL,200
2022-09-12T01:00:00-00:00,2022-09-12T02:00:00-00:00,0,2022-09-11,19,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,15573,ACTUAL,200
2022-09-12T05:00:00-00:00,2022-09-12T06:00:00-00:00,0,2022-09-11,23,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13343,ACTUAL,200
2022-09-11T19:00:00-00:00,2022-09-11T20:00:00-00:00,0,2022-09-11,13,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13135,ACTUAL,200
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,15365,ACTUAL,200
2022-09-11T14:00:00-00:00,2022-09-11T15:00:00-00:00,0,2022-09-11,8,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12686,ACTUAL,200
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13042,ACTUAL,200
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13152,ACTUAL,200
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13475,ACTUAL,200
2022-09-11T23:00:00-00:00,2022-09-12T00:00:00-00:00,0,2022-09-11,17,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,14851,ACTUAL,200
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12005,ACTUAL,200
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1412,ACTUAL,201
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1538,ACTUAL,201
2022-09-12T01:00:00-00:00,2022-09-12T02:00:00-00:00,0,2022-09-11,19,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1832,ACTUAL,201
2022-09-11T08:00:00-00:00,2022-09-11T09:00:00-00:00,0,2022-09-11,2,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1339,ACTUAL,201
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1306,ACTUAL,201
2022-09-11T13:00:00-00:00,2022-09-11T14:00:00-00:00,0,2022-09-11,7,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1324,ACTUAL,201
2022-09-11T12:00:00-00:00,2022-09-11T13:00:00-00:00,0,2022-09-11,6,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1320,ACTUAL,201
2022-09-11T22:00:00-00:00,2022-09-11T23:00:00-00:00,0,2022-09-11,16,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1842,ACTUAL,201
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1758,ACTUAL,201
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1857,ACTUAL,201
2022-09-12T03:00:00-00:00,2022-09-12T04:00:00-00:00,0,2022-09-11,21,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1662,ACTUAL,201
2022-09-12T06:00:00-00:00,2022-09-12T07:00:00-00:00,0,2022-09-11,24,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1367,ACTUAL,201
2022-09-12T05:00:00-00:00,2022-09-12T06:00:00-00:00,0,2022-09-11,23,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1436,ACTUAL,201
2022-09-11T14:00:00-00:00,2022-09-11T15:00:00-00:00,0,2022-09-11,8,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1345,ACTUAL,201
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1545,ACTUAL,201
2022-09-11T23:00:00-00:00,2022-09-12T00:00:00-00:00,0,2022-09-11,17,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1879,ACTUAL,201
2022-09-12T02:00:00-00:00,2022-09-12T03:00:00-00:00,0,2022-09-11,20,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1773,ACTUAL,201
2022-09-11T19:00:00-00:00,2022-09-11T20:00:00-00:00,0,2022-09-11,13,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1615,ACTUAL,201
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1674,ACTUAL,201
2022-09-11T07:00:00-00:00,2022-09-11T08:00:00-00:00,0,2022-09-11,1,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1393,ACTUAL,201
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1298,ACTUAL,201
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1307,ACTUAL,201
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1369,ACTUAL,201
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1472,ACTUAL,201
2022-09-11T07:00:00-00:00,2022-09-11T08:00:00-00:00,0,2022-09-11,1,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2056,ACTUAL,202
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2801,ACTUAL,202
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1859,ACTUAL,202
2022-09-11T19:00:00-00:00,2022-09-11T20:00:00-00:00,0,2022-09-11,13,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2625,ACTUAL,202
2022-09-12T03:00:00-00:00,2022-09-12T04:00:00-00:00,0,2022-09-11,21,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2753,ACTUAL,202
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2572,ACTUAL,202
2022-09-11T14:00:00-00:00,2022-09-11T15:00:00-00:00,0,2022-09-11,8,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2096,ACTUAL,202
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2253,ACTUAL,202
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2577,ACTUAL,202
2022-09-11T23:00:00-00:00,2022-09-12T00:00:00-00:00,0,2022-09-11,17,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2745,ACTUAL,202
2022-09-12T01:00:00-00:00,2022-09-12T02:00:00-00:00,0,2022-09-11,19,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2815,ACTUAL,202
2022-09-12T02:00:00-00:00,2022-09-12T03:00:00-00:00,0,2022-09-11,20,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2817,ACTUAL,202
2022-09-12T06:00:00-00:00,2022-09-12T07:00:00-00:00,0,2022-09-11,24,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2147,ACTUAL,202
2022-09-11T12:00:00-00:00,2022-09-11T13:00:00-00:00,0,2022-09-11,6,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1906,ACTUAL,202
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2651,ACTUAL,202
2022-09-12T05:00:00-00:00,2022-09-12T06:00:00-00:00,0,2022-09-11,23,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2346,ACTUAL,202
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1886,ACTUAL,202
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1864,ACTUAL,202
2022-09-11T13:00:00-00:00,2022-09-11T14:00:00-00:00,0,2022-09-11,7,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1984,ACTUAL,202
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2395,ACTUAL,202
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2499,ACTUAL,202
2022-09-11T22:00:00-00:00,2022-09-11T23:00:00-00:00,0,2022-09-11,16,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2694,ACTUAL,202
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2672,ACTUAL,202
2022-09-11T08:00:00-00:00,2022-09-11T09:00:00-00:00,0,2022-09-11,2,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1952,ACTUAL,202
2022-09-12T01:00:00-00:00,2022-09-12T02:00:00-00:00,0,2022-09-11,19,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,17107,ACTUAL,203
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,17626,ACTUAL,203
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,16744,ACTUAL,203
2022-09-11T22:00:00-00:00,2022-09-11T23:00:00-00:00,0,2022-09-11,16,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,18200,ACTUAL,203
2022-09-11T07:00:00-00:00,2022-09-11T08:00:00-00:00,0,2022-09-11,1,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12501,ACTUAL,203
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11529,ACTUAL,203
2022-09-12T03:00:00-00:00,2022-09-12T04:00:00-00:00,0,2022-09-11,21,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,16119,ACTUAL,203
2022-09-12T05:00:00-00:00,2022-09-12T06:00:00-00:00,0,2022-09-11,23,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,14421,ACTUAL,203
2022-09-11T14:00:00-00:00,2022-09-11T15:00:00-00:00,0,2022-09-11,8,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11444,ACTUAL,203
2022-09-11T13:00:00-00:00,2022-09-11T14:00:00-00:00,0,2022-09-11,7,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11293,ACTUAL,203
2022-09-11T23:00:00-00:00,2022-09-12T00:00:00-00:00,0,2022-09-11,17,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,17889,ACTUAL,203
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12006,ACTUAL,203
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,17637,ACTUAL,203
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11152,ACTUAL,203
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,14673,ACTUAL,203
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12615,ACTUAL,203
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,13418,ACTUAL,203
2022-09-11T19:00:00-00:00,2022-09-11T20:00:00-00:00,0,2022-09-11,13,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,15696,ACTUAL,203
2022-09-12T06:00:00-00:00,2022-09-12T07:00:00-00:00,0,2022-09-11,24,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,13393,ACTUAL,203
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,15484,ACTUAL,203
2022-09-11T08:00:00-00:00,2022-09-11T09:00:00-00:00,0,2022-09-11,2,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11969,ACTUAL,203
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11258,ACTUAL,203
2022-09-11T12:00:00-00:00,2022-09-11T13:00:00-00:00,0,2022-09-11,6,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11189,ACTUAL,203
2022-09-12T02:00:00-00:00,2022-09-12T03:00:00-00:00,0,2022-09-11,20,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,16703,ACTUAL,203
2022-09-12T05:00:00-00:00,2022-09-12T06:00:00-00:00,0,2022-09-11,23,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,914,ACTUAL,204
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,979,ACTUAL,204
2022-09-11T08:00:00-00:00,2022-09-11T09:00:00-00:00,0,2022-09-11,2,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,782,ACTUAL,204
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,940,ACTUAL,204
2022-09-12T02:00:00-00:00,2022-09-12T03:00:00-00:00,0,2022-09-11,20,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1044,ACTUAL,204
2022-09-11T23:00:00-00:00,2022-09-12T00:00:00-00:00,0,2022-09-11,17,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1027,ACTUAL,204
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1038,ACTUAL,204
2022-09-12T01:00:00-00:00,2022-09-12T02:00:00-00:00,0,2022-09-11,19,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1040,ACTUAL,204
2022-09-11T07:00:00-00:00,2022-09-11T08:00:00-00:00,0,2022-09-11,1,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,817,ACTUAL,204
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,762,ACTUAL,204
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,755,ACTUAL,204
2022-09-11T12:00:00-00:00,2022-09-11T13:00:00-00:00,0,2022-09-11,6,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,772,ACTUAL,204
2022-09-12T06:00:00-00:00,2022-09-12T07:00:00-00:00,0,2022-09-11,24,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,849,ACTUAL,204
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1031,ACTUAL,204
2022-09-11T14:00:00-00:00,2022-09-11T15:00:00-00:00,0,2022-09-11,8,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,840,ACTUAL,204
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,894,ACTUAL,204
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,980,ACTUAL,204
2022-09-12T03:00:00-00:00,2022-09-12T04:00:00-00:00,0,2022-09-11,21,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1027,ACTUAL,204
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1025,ACTUAL,204
2022-09-11T22:00:00-00:00,2022-09-11T23:00:00-00:00,0,2022-09-11,16,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1021,ACTUAL,204
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,751,ACTUAL,204
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1006,ACTUAL,204
2022-09-11T13:00:00-00:00,2022-09-11T14:00:00-00:00,0,2022-09-11,7,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,800,ACTUAL,204
2022-09-11T19:00:00-00:00,2022-09-11T20:00:00-00:00,0,2022-09-11,13,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1026,ACTUAL,204
2022-09-12T04:00:00-00:00,2022-09-12T05:00:00-00:00,0,2022-09-11,22,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,3349,ACTUAL,205
2022-09-11T20:00:00-00:00,2022-09-11T21:00:00-00:00,0,2022-09-11,14,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2959,ACTUAL,205
2022-09-11T16:00:00-00:00,2022-09-11T17:00:00-00:00,0,2022-09-11,10,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2387,ACTUAL,205
2022-09-11T10:00:00-00:00,2022-09-11T11:00:00-00:00,0,2022-09-11,4,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2474,ACTUAL,205
2022-09-11T21:00:00-00:00,2022-09-11T22:00:00-00:00,0,2022-09-11,15,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,3271,ACTUAL,205
2022-09-11T17:00:00-00:00,2022-09-11T18:00:00-00:00,0,2022-09-11,11,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2436,ACTUAL,205
2022-09-11T09:00:00-00:00,2022-09-11T10:00:00-00:00,0,2022-09-11,3,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2476,ACTUAL,205
2022-09-11T11:00:00-00:00,2022-09-11T12:00:00-00:00,0,2022-09-11,5,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2444,ACTUAL,205
2022-09-11T15:00:00-00:00,2022-09-11T16:00:00-00:00,0,2022-09-11,9,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2404,ACTUAL,205
2022-09-12T00:00:00-00:00,2022-09-12T01:00:00-00:00,0,2022-09-11,18,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,3523,ACTUAL,205
2022-09-11T18:00:00-00:00,2022-09-11T19:00:00-00:00,0,2022-09-11,12,0,ACTUAL,SDGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.4,2573,ACTUAL,205
