INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-07-09T17:00:00-00:00,2023-07-09T18:00:00-00:00,1,2023-07-09,11,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,984.54,DAM,236
2023-07-09T14:00:00-00:00,2023-07-09T15:00:00-00:00,1,2023-07-09,8,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,755.34,DAM,236
2023-07-09T16:00:00-00:00,2023-07-09T17:00:00-00:00,1,2023-07-09,10,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,896.26,DAM,236
2023-07-09T20:00:00-00:00,2023-07-09T21:00:00-00:00,1,2023-07-09,14,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1231.46,DAM,236
2023-07-09T10:00:00-00:00,2023-07-09T11:00:00-00:00,1,2023-07-09,4,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,752.64,DAM,236
2023-07-10T01:00:00-00:00,2023-07-10T02:00:00-00:00,1,2023-07-09,19,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1343.99,DAM,236
2023-07-09T22:00:00-00:00,2023-07-09T23:00:00-00:00,1,2023-07-09,16,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1344.57,DAM,236
2023-07-09T12:00:00-00:00,2023-07-09T13:00:00-00:00,1,2023-07-09,6,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,720.75,DAM,236
2023-07-09T11:00:00-00:00,2023-07-09T12:00:00-00:00,1,2023-07-09,5,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,734.77,DAM,236
2023-07-09T21:00:00-00:00,2023-07-09T22:00:00-00:00,1,2023-07-09,15,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1297.96,DAM,236
2023-07-09T07:00:00-00:00,2023-07-09T08:00:00-00:00,1,2023-07-09,1,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,868.43,DAM,236
2023-07-10T00:00:00-00:00,2023-07-10T01:00:00-00:00,1,2023-07-09,18,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1376.26,DAM,236
2023-07-09T13:00:00-00:00,2023-07-09T14:00:00-00:00,1,2023-07-09,7,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,716.87,DAM,236
2023-07-09T23:00:00-00:00,2023-07-10T00:00:00-00:00,1,2023-07-09,17,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1081.03,DAM,237
2023-07-10T00:00:00-00:00,2023-07-10T01:00:00-00:00,1,2023-07-09,18,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1082.21,DAM,237
2023-07-09T20:00:00-00:00,2023-07-09T21:00:00-00:00,1,2023-07-09,14,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,962.73,DAM,237
2023-07-10T01:00:00-00:00,2023-07-10T02:00:00-00:00,1,2023-07-09,19,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1054.35,DAM,237
2023-07-09T21:00:00-00:00,2023-07-09T22:00:00-00:00,1,2023-07-09,15,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1017.9,DAM,237
2023-07-09T07:00:00-00:00,2023-07-09T08:00:00-00:00,1,2023-07-09,1,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,678.43,DAM,237
2023-07-10T06:00:00-00:00,2023-07-10T07:00:00-00:00,1,2023-07-09,24,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,735.9,DAM,237
2023-07-10T02:00:00-00:00,2023-07-10T03:00:00-00:00,1,2023-07-09,20,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1002.19,DAM,237
2023-07-09T09:00:00-00:00,2023-07-09T10:00:00-00:00,1,2023-07-09,3,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,608.47,DAM,237
2023-07-09T22:00:00-00:00,2023-07-09T23:00:00-00:00,1,2023-07-09,16,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1055.33,DAM,237
2023-07-09T16:00:00-00:00,2023-07-09T17:00:00-00:00,1,2023-07-09,10,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,696.43,DAM,237
2023-07-09T18:00:00-00:00,2023-07-09T19:00:00-00:00,1,2023-07-09,12,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,833.55,DAM,237
2023-07-09T13:00:00-00:00,2023-07-09T14:00:00-00:00,1,2023-07-09,7,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,563.2,DAM,237
2023-07-09T15:00:00-00:00,2023-07-09T16:00:00-00:00,1,2023-07-09,9,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,634.18,DAM,237
2023-07-09T19:00:00-00:00,2023-07-09T20:00:00-00:00,1,2023-07-09,13,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,901.54,DAM,237
2023-07-09T14:00:00-00:00,2023-07-09T15:00:00-00:00,1,2023-07-09,8,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,588.48,DAM,237
2023-07-09T17:00:00-00:00,2023-07-09T18:00:00-00:00,1,2023-07-09,11,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,764.78,DAM,237
2023-07-09T11:00:00-00:00,2023-07-09T12:00:00-00:00,1,2023-07-09,5,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,574.63,DAM,237
2023-07-09T10:00:00-00:00,2023-07-09T11:00:00-00:00,1,2023-07-09,4,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,587.51,DAM,237
2023-07-10T03:00:00-00:00,2023-07-10T04:00:00-00:00,1,2023-07-09,21,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,940.83,DAM,237
2023-07-10T05:00:00-00:00,2023-07-10T06:00:00-00:00,1,2023-07-09,23,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,801.52,DAM,237
2023-07-09T08:00:00-00:00,2023-07-09T09:00:00-00:00,1,2023-07-09,2,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,637.79,DAM,237
2023-07-10T04:00:00-00:00,2023-07-10T05:00:00-00:00,1,2023-07-09,22,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,871.57,DAM,237
2023-07-09T12:00:00-00:00,2023-07-09T13:00:00-00:00,1,2023-07-09,6,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,566.67,DAM,237
2023-07-10T06:00:00-00:00,2023-07-10T07:00:00-00:00,1,2023-07-09,24,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,206.53,DAM,238
2023-07-09T09:00:00-00:00,2023-07-09T10:00:00-00:00,1,2023-07-09,3,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,171.38,DAM,238
2023-07-09T16:00:00-00:00,2023-07-09T17:00:00-00:00,1,2023-07-09,10,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,199.84,DAM,238
2023-07-09T22:00:00-00:00,2023-07-09T23:00:00-00:00,1,2023-07-09,16,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,289.25,DAM,238
2023-07-10T03:00:00-00:00,2023-07-10T04:00:00-00:00,1,2023-07-09,21,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,258.07,DAM,238
2023-07-09T18:00:00-00:00,2023-07-09T19:00:00-00:00,1,2023-07-09,12,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.49,DAM,238
2023-07-09T20:00:00-00:00,2023-07-09T21:00:00-00:00,1,2023-07-09,14,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,268.73,DAM,238
2023-07-09T21:00:00-00:00,2023-07-09T22:00:00-00:00,1,2023-07-09,15,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,280.07,DAM,238
2023-07-09T12:00:00-00:00,2023-07-09T13:00:00-00:00,1,2023-07-09,6,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,154.07,DAM,238
2023-07-09T23:00:00-00:00,2023-07-10T00:00:00-00:00,1,2023-07-09,17,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,294.08,DAM,238
2023-07-10T02:00:00-00:00,2023-07-10T03:00:00-00:00,1,2023-07-09,20,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,274.43,DAM,238
2023-07-09T10:00:00-00:00,2023-07-09T11:00:00-00:00,1,2023-07-09,4,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,165.13,DAM,238
2023-07-09T07:00:00-00:00,2023-07-09T08:00:00-00:00,1,2023-07-09,1,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,190.01,DAM,238
2023-07-09T08:00:00-00:00,2023-07-09T09:00:00-00:00,1,2023-07-09,2,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,179.23,DAM,238
2023-07-09T11:00:00-00:00,2023-07-09T12:00:00-00:00,1,2023-07-09,5,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,160.14,DAM,238
2023-07-09T13:00:00-00:00,2023-07-09T14:00:00-00:00,1,2023-07-09,7,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,153.68,DAM,238
2023-07-09T15:00:00-00:00,2023-07-09T16:00:00-00:00,1,2023-07-09,9,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,181.25,DAM,238
2023-07-10T00:00:00-00:00,2023-07-10T01:00:00-00:00,1,2023-07-09,18,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,294.05,DAM,238
2023-07-09T14:00:00-00:00,2023-07-09T15:00:00-00:00,1,2023-07-09,8,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,166.87,DAM,238
2023-07-10T01:00:00-00:00,2023-07-10T02:00:00-00:00,1,2023-07-09,19,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,289.65,DAM,238
2023-07-09T17:00:00-00:00,2023-07-09T18:00:00-00:00,1,2023-07-09,11,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,219.76,DAM,238
2023-07-09T19:00:00-00:00,2023-07-09T20:00:00-00:00,1,2023-07-09,13,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,255.91,DAM,238
2023-07-10T05:00:00-00:00,2023-07-10T06:00:00-00:00,1,2023-07-09,23,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,222.59,DAM,238
2023-07-10T04:00:00-00:00,2023-07-10T05:00:00-00:00,1,2023-07-09,22,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,240.88,DAM,238
2023-07-10T07:00:00-00:00,2023-07-10T08:00:00-00:00,1,2023-07-10,1,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1138.07,DAM,239
2023-07-10T15:00:00-00:00,2023-07-10T16:00:00-00:00,1,2023-07-10,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1358.62,DAM,239
2023-07-11T00:00:00-00:00,2023-07-11T01:00:00-00:00,1,2023-07-10,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1744.23,DAM,239
2023-07-10T19:00:00-00:00,2023-07-10T20:00:00-00:00,1,2023-07-10,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1631.03,DAM,239
2023-07-10T13:00:00-00:00,2023-07-10T14:00:00-00:00,1,2023-07-10,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1179,DAM,239
2023-07-10T09:00:00-00:00,2023-07-10T10:00:00-00:00,1,2023-07-10,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1024.07,DAM,239
2023-07-10T23:00:00-00:00,2023-07-11T00:00:00-00:00,1,2023-07-10,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1738.45,DAM,239
2023-07-10T20:00:00-00:00,2023-07-10T21:00:00-00:00,1,2023-07-10,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1676.73,DAM,239
2023-07-10T11:00:00-00:00,2023-07-10T12:00:00-00:00,1,2023-07-10,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1021.62,DAM,239
2023-07-11T02:00:00-00:00,2023-07-11T03:00:00-00:00,1,2023-07-10,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1641.26,DAM,239
2023-07-10T14:00:00-00:00,2023-07-10T15:00:00-00:00,1,2023-07-10,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1281.06,DAM,239
2023-07-10T12:00:00-00:00,2023-07-10T13:00:00-00:00,1,2023-07-10,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1075.81,DAM,239
2023-07-10T10:00:00-00:00,2023-07-10T11:00:00-00:00,1,2023-07-10,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1005.65,DAM,239
2023-07-10T08:00:00-00:00,2023-07-10T09:00:00-00:00,1,2023-07-10,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1068.67,DAM,239
2023-07-11T01:00:00-00:00,2023-07-11T02:00:00-00:00,1,2023-07-10,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1712.07,DAM,239
2023-07-10T16:00:00-00:00,2023-07-10T17:00:00-00:00,1,2023-07-10,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1431.3,DAM,239
2023-07-11T05:00:00-00:00,2023-07-11T06:00:00-00:00,1,2023-07-10,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1311.9,DAM,239
2023-07-11T04:00:00-00:00,2023-07-11T05:00:00-00:00,1,2023-07-10,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1450.22,DAM,239
2023-07-11T03:00:00-00:00,2023-07-11T04:00:00-00:00,1,2023-07-10,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1539.47,DAM,239
2023-07-11T06:00:00-00:00,2023-07-11T07:00:00-00:00,1,2023-07-10,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1178.04,DAM,239
2023-07-10T22:00:00-00:00,2023-07-10T23:00:00-00:00,1,2023-07-10,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1723.39,DAM,239
2023-07-10T21:00:00-00:00,2023-07-10T22:00:00-00:00,1,2023-07-10,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1706.01,DAM,239
2023-07-10T18:00:00-00:00,2023-07-10T19:00:00-00:00,1,2023-07-10,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1569.01,DAM,239
2023-07-10T17:00:00-00:00,2023-07-10T18:00:00-00:00,1,2023-07-10,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1498.47,DAM,239
2023-07-10T15:00:00-00:00,2023-07-10T16:00:00-00:00,1,2023-07-10,9,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T13:00:00-00:00,2023-07-10T14:00:00-00:00,1,2023-07-10,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T03:00:00-00:00,2023-07-11T04:00:00-00:00,1,2023-07-10,21,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T02:00:00-00:00,2023-07-11T03:00:00-00:00,1,2023-07-10,20,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T14:00:00-00:00,2023-07-10T15:00:00-00:00,1,2023-07-10,8,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T11:00:00-00:00,2023-07-10T12:00:00-00:00,1,2023-07-10,5,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T09:00:00-00:00,2023-07-10T10:00:00-00:00,1,2023-07-10,3,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T07:00:00-00:00,2023-07-10T08:00:00-00:00,1,2023-07-10,1,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T05:00:00-00:00,2023-07-11T06:00:00-00:00,1,2023-07-10,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T21:00:00-00:00,2023-07-10T22:00:00-00:00,1,2023-07-10,15,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T20:00:00-00:00,2023-07-10T21:00:00-00:00,1,2023-07-10,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T17:00:00-00:00,2023-07-10T18:00:00-00:00,1,2023-07-10,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T10:00:00-00:00,2023-07-10T11:00:00-00:00,1,2023-07-10,4,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T08:00:00-00:00,2023-07-10T09:00:00-00:00,1,2023-07-10,2,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T19:00:00-00:00,2023-07-10T20:00:00-00:00,1,2023-07-10,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T16:00:00-00:00,2023-07-10T17:00:00-00:00,1,2023-07-10,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T12:00:00-00:00,2023-07-10T13:00:00-00:00,1,2023-07-10,6,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T06:00:00-00:00,2023-07-11T07:00:00-00:00,1,2023-07-10,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T04:00:00-00:00,2023-07-11T05:00:00-00:00,1,2023-07-10,22,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T00:00:00-00:00,2023-07-11T01:00:00-00:00,1,2023-07-10,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T18:00:00-00:00,2023-07-10T19:00:00-00:00,1,2023-07-10,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T23:00:00-00:00,2023-07-11T00:00:00-00:00,1,2023-07-10,17,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-10T22:00:00-00:00,2023-07-10T23:00:00-00:00,1,2023-07-10,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T01:00:00-00:00,2023-07-11T02:00:00-00:00,1,2023-07-10,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,240
2023-07-11T05:00:00-00:00,2023-07-11T06:00:00-00:00,1,2023-07-10,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5765.18,DAM,241
2023-07-10T07:00:00-00:00,2023-07-10T08:00:00-00:00,1,2023-07-10,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4740.31,DAM,241
2023-07-10T16:00:00-00:00,2023-07-10T17:00:00-00:00,1,2023-07-10,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4879.36,DAM,241
2023-07-10T18:00:00-00:00,2023-07-10T19:00:00-00:00,1,2023-07-10,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5560.86,DAM,241
2023-07-10T17:00:00-00:00,2023-07-10T18:00:00-00:00,1,2023-07-10,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5199.96,DAM,241
2023-07-10T23:00:00-00:00,2023-07-11T00:00:00-00:00,1,2023-07-10,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7015.99,DAM,241
2023-07-11T04:00:00-00:00,2023-07-11T05:00:00-00:00,1,2023-07-10,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6260.41,DAM,241
2023-07-10T08:00:00-00:00,2023-07-10T09:00:00-00:00,1,2023-07-10,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4478.87,DAM,241
2023-07-10T11:00:00-00:00,2023-07-10T12:00:00-00:00,1,2023-07-10,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4093.96,DAM,241
2023-07-10T15:00:00-00:00,2023-07-10T16:00:00-00:00,1,2023-07-10,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4640.97,DAM,241
2023-07-10T22:00:00-00:00,2023-07-10T23:00:00-00:00,1,2023-07-10,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6821.86,DAM,241
2023-07-10T09:00:00-00:00,2023-07-10T10:00:00-00:00,1,2023-07-10,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4285.8,DAM,241
2023-07-11T06:00:00-00:00,2023-07-11T07:00:00-00:00,1,2023-07-10,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5317.63,DAM,241
2023-07-10T12:00:00-00:00,2023-07-10T13:00:00-00:00,1,2023-07-10,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4092.61,DAM,241
2023-07-10T13:00:00-00:00,2023-07-10T14:00:00-00:00,1,2023-07-10,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4193.02,DAM,241
2023-07-11T00:00:00-00:00,2023-07-11T01:00:00-00:00,1,2023-07-10,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7136.26,DAM,241
2023-07-11T01:00:00-00:00,2023-07-11T02:00:00-00:00,1,2023-07-10,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7114.75,DAM,241
2023-07-11T02:00:00-00:00,2023-07-11T03:00:00-00:00,1,2023-07-10,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6858.17,DAM,241
2023-07-11T03:00:00-00:00,2023-07-11T04:00:00-00:00,1,2023-07-10,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6632.39,DAM,241
2023-07-10T10:00:00-00:00,2023-07-10T11:00:00-00:00,1,2023-07-10,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4137.04,DAM,241
2023-07-10T14:00:00-00:00,2023-07-10T15:00:00-00:00,1,2023-07-10,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4440.24,DAM,241
2023-07-10T19:00:00-00:00,2023-07-10T20:00:00-00:00,1,2023-07-10,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5937.37,DAM,241
2023-07-10T20:00:00-00:00,2023-07-10T21:00:00-00:00,1,2023-07-10,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6299.51,DAM,241
2023-07-10T21:00:00-00:00,2023-07-10T22:00:00-00:00,1,2023-07-10,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6635.61,DAM,241
2023-07-10T18:00:00-00:00,2023-07-10T19:00:00-00:00,1,2023-07-10,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1878.91,DAM,242
2023-07-10T09:00:00-00:00,2023-07-10T10:00:00-00:00,1,2023-07-10,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1368.37,DAM,242
2023-07-11T00:00:00-00:00,2023-07-11T01:00:00-00:00,1,2023-07-10,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2680.16,DAM,242
2023-07-11T02:00:00-00:00,2023-07-11T03:00:00-00:00,1,2023-07-10,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2559.56,DAM,242
2023-07-11T06:00:00-00:00,2023-07-11T07:00:00-00:00,1,2023-07-10,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1843.9,DAM,242
2023-07-10T10:00:00-00:00,2023-07-10T11:00:00-00:00,1,2023-07-10,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1346.67,DAM,242
2023-07-10T16:00:00-00:00,2023-07-10T17:00:00-00:00,1,2023-07-10,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1743.28,DAM,242
