INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4335.93,DAM,3
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4914.06,DAM,3
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5111.25,DAM,3
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3947.43,DAM,3
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5095.85,DAM,3
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3570,DAM,3
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4679.16,DAM,3
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1414.68,DAM,4
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1646.67,DAM,4
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1535.55,DAM,4
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1704.91,DAM,4
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1720.27,DAM,4
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1750.24,DAM,4
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1737.21,DAM,4
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,250.03,DAM,5
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.93,DAM,5
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,271.91,DAM,5
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,258.92,DAM,5
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,254.91,DAM,5
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,235.27,DAM,5
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.17,DAM,5
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,95.72,DAM,6
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,123.41,DAM,6
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,121.94,DAM,6
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.12,DAM,6
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,87.41,DAM,6
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,115.98,DAM,6
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,112.62,DAM,6
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,154.31,DAM,7
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,121.26,DAM,7
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,146.44,DAM,7
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,135.38,DAM,7
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,149.04,DAM,7
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,109.3,DAM,7
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,153.7,DAM,7
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1177.67,DAM,8
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1106.51,DAM,8
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1167.69,DAM,8
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1032.19,DAM,8
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1141.79,DAM,8
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1153.78,DAM,8
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,946.44,DAM,8
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,28.95,DAM,9
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,31.25,DAM,9
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,27.97,DAM,9
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,31.36,DAM,9
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,30.52,DAM,9
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,30.5,DAM,9
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,28.16,DAM,9
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5713.38,DAM,10
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5725.64,DAM,10
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4957.38,DAM,10
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5725.86,DAM,10
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5761.97,DAM,10
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5587.69,DAM,10
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5265.04,DAM,10
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25155.51,DAM,11
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21552.28,DAM,11
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25739.64,DAM,11
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25064.58,DAM,11
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23779.32,DAM,11
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22289.23,DAM,11
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23745.07,DAM,11
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,805.22,DAM,12
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1138.73,DAM,12
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,880.84,DAM,12
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1069.84,DAM,12
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1209.56,DAM,12
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,977.35,DAM,12
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1174.48,DAM,12
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1969.52,DAM,13
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1851.4,DAM,13
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2308,DAM,13
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2381.37,DAM,13
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2146.71,DAM,13
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2380.7,DAM,13
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2420.6,DAM,13
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2434.87,DAM,14
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2520.02,DAM,14
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2459.5,DAM,14
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2183.29,DAM,14
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2533.02,DAM,14
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2330.48,DAM,14
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2492.77,DAM,14
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,153.03,DAM,15
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,151.33,DAM,15
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,151.86,DAM,15
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,150.92,DAM,15
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,152.25,DAM,15
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,152.87,DAM,15
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,151.99,DAM,15
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4942.28,DAM,16
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4982.06,DAM,16
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5121.4,DAM,16
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5090,DAM,16
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4786.29,DAM,16
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4203.74,DAM,16
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4542.24,DAM,16
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1268.63,DAM,17
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1271.19,DAM,17
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1180.41,DAM,17
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1063.36,DAM,17
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1109.25,DAM,17
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1290,DAM,17
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1256.74,DAM,17
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4489.01,DAM,18
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5432.9,DAM,18
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4699.01,DAM,18
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5017.2,DAM,18
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5412.05,DAM,18
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5317.98,DAM,18
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5495.9,DAM,18
2023-05-01T03:00:00-00:00,2023-05-01T04:00:00-00:00,1,2023-04-30,21,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2103.32,DAM,19
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1750.23,DAM,19
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2035.55,DAM,19
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2090.31,DAM,19
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1890.3,DAM,19
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2078.33,DAM,19
2023-05-01T02:00:00-00:00,2023-05-01T03:00:00-00:00,1,2023-04-30,20,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2083.07,DAM,19
2023-05-01T05:00:00-00:00,2023-05-01T06:00:00-00:00,1,2023-04-30,23,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2170.3,DAM,20
2023-05-01T00:00:00-00:00,2023-05-01T01:00:00-00:00,1,2023-04-30,18,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2258.32,DAM,20
2023-05-01T06:00:00-00:00,2023-05-01T07:00:00-00:00,1,2023-04-30,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2018.61,DAM,20
2023-05-01T01:00:00-00:00,2023-05-01T02:00:00-00:00,1,2023-04-30,19,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2309.31,DAM,20
2023-05-01T04:00:00-00:00,2023-05-01T05:00:00-00:00,1,2023-04-30,22,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2300.73,DAM,20
